stid,datetime,FC,FC_QC,LE,LE_QC,ET,ET_QC,H,H_QC,TAU,TAU_QC,Bowen_ratio,USTAR,ZL,MO_LENGTH,CO2,H2O,PA,Tc,TKE,RH,T_DP,q,rho_a,WS,WS_MAX,WD,U,V,Rn,SW_IN,SW_OUT,LW_IN,LW_OUT,LWS_volt,G_HFP01_1,G_HFP01_2,G_HFP01_3,G_HFP01_4
FLUX_PENN,2023-06-08 12:30:00.000000,0.9359685,3.0,11.86762,3.0,0.01728491,3.0,2.579909,3.0,0.04170303,1.0,0.2173907,0.1871031,-0.05277729,-170.5279,422.8036,11.20372,98.03014,12.38132,0.2509971,75.22094,8.122035,6.940004,1.191257,2.484223,4.167145,289.5363,2.435628,0.0,18.84187,49.28519,11.24648,358.1634,377.3603,254.0961,-4.091723,-3.566714,-3.986072,-4.014335
FLUX_PENN,2023-06-08 13:00:00.000000,-1.27521,3.0,11.3966,3.0,0.01660106,3.0,8.281219,3.0,0.01992686,2.0,0.7266395,0.1293646,-0.4356256,-20.65994,422.4396,11.34946,98.03812,12.5188,0.2456888,75.5085,8.311238,7.014841,1.190716,2.270133,4.222779,301.0656,2.228959,0.0,45.61404,84.12017,18.52906,360.2937,380.2708,254.0449,-3.815204,-3.331391,-3.700451,-3.737812
FLUX_PENN,2023-06-08 13:30:00.000000,-3.926237,3.0,26.76949,3.0,0.03901037,3.0,26.43952,3.0,0.06252104,2.0,0.9876735,0.2293139,-0.2447284,-36.77546,419.367,11.49781,98.04625,12.94997,0.512005,74.3619,8.501521,7.141883,1.188955,2.902711,6.504884,303.2999,2.831013,0.0,80.34258,132.4176,29.38584,361.8724,384.5616,253.8772,-3.311083,-2.992677,-3.165853,-3.126287
FLUX_PENN,2023-06-08 14:00:00.000000,-5.623927,1.0,30.70092,1.0,0.04475193,1.0,45.3303,1.0,0.1009607,3.0,1.476513,0.2915496,-0.2003192,-44.92829,418.2144,11.66366,98.0526,13.23982,0.6296216,74.00945,8.711268,7.200833,1.187756,3.801512,5.8692,308.9391,3.708719,0.0,113.7731,179.3786,39.20113,361.5403,387.9447,253.7136,-2.463623,-2.421853,-2.371185,-2.299408
FLUX_PENN,2023-06-08 14:30:00.000000,-9.82908,1.0,38.81622,1.0,0.0566004,1.0,88.47422,1.0,0.06560496,1.0,2.279311,0.2351611,-0.7348981,-12.2466,418.4807,11.71396,98.05653,13.59045,0.7239857,72.66689,8.774516,7.283331,1.186331,3.518569,6.170625,316.0114,3.41749,0.0,217.5522,320.5883,65.93462,359.1356,396.237,253.3389,-1.452802,-1.664936,-1.425333,-1.17984
FLUX_PENN,2023-06-08 15:00:00.000000,-7.808908,3.0,38.94873,3.0,0.05681271,3.0,73.46172,3.0,0.1145312,3.0,1.886113,0.3109128,-0.2654779,-33.90113,417.7981,11.59854,98.04598,13.94121,0.9038746,70.31551,8.628084,7.26475,1.184804,3.222982,5.759415,313.1168,3.041879,0.0,180.1415,266.3283,54.92437,365.0919,396.3544,254.1039,0.2098648,-0.4604442,0.08468413,0.6013652
FLUX_PENN,2023-06-08 15:30:00.000000,-11.3861,3.0,101.2408,3.0,0.1477322,3.0,121.697,3.0,0.138973,4.0,1.202055,0.3427095,-0.3342034,-26.92971,417.0606,11.12159,98.03736,14.34321,1.417843,65.72594,8.009887,7.255826,1.183254,3.839799,7.310593,321.3503,3.598573,0.0,296.4255,420.6649,85.70895,365.9306,404.4611,253.0339,1.657011,0.7400619,1.320412,2.11315
FLUX_PENN,2023-06-08 16:00:00.000000,-7.796037,1.0,49.38825,1.0,0.07209361,1.0,99.24984,1.0,0.05661255,1.0,2.009584,0.2188414,-1.02681,-8.765011,416.8297,10.75807,98.05406,14.71202,1.069613,62.10238,7.534668,6.65705,1.182099,3.007037,6.664182,345.3521,2.869844,0.0,271.2268,386.9127,77.01453,368.4443,407.1157,252.2346,3.408041,2.155222,2.947892,4.283272
FLUX_PENN,2023-06-08 16:30:00.000000,-3.81229,3.0,30.94677,3.0,0.04517647,3.0,46.46691,3.0,0.1049511,3.0,1.501511,0.2979905,-0.1922454,-46.81517,417.045,10.94315,98.06425,14.7692,1.47284,62.93995,7.784018,6.817442,1.181904,3.451133,6.509567,334.2367,3.15142,0.0,100.5078,157.497,29.60904,369.8571,397.2372,252.5116,4.955458,3.733865,4.269979,6.237998
FLUX_PENN,2023-06-08 17:00:00.000000,-1.185532,4.0,24.50368,3.0,0.03573815,3.0,11.90304,4.0,0.0683061,1.0,0.4857652,0.2400432,-0.1017034,-88.49266,419.4234,11.68878,98.06003,13.81747,0.5207963,71.44134,8.742369,7.079396,1.185443,3.490729,6.176091,315.2304,3.427268,0.0,26.04974,59.66585,13.98036,366.0329,385.6686,266.1205,4.642638,4.110278,3.797234,5.006152
FLUX_PENN,2023-06-08 17:30:00.000000,-5.465644,3.0,56.34085,3.0,0.08217502,3.0,28.75933,3.0,0.06401937,4.0,0.5104526,0.2324209,-0.2692786,-33.42263,416.0946,11.94401,98.05508,13.85496,0.9326796,72.79784,9.054178,7.524036,1.185117,3.183365,6.693336,342.2932,3.051886,0.0,138.3569,203.4582,43.25458,366.951,388.7977,352.3407,3.041308,3.219041,2.31202,3.058023
FLUX_PENN,2023-06-08 18:00:00.000000,-5.043694,7.0,2.311959,9.0,0.003371947,9.0,31.10224,7.0,0.05974934,7.0,13.45276,0.2245367,-0.2904966,-30.98143,414.0219,12.20802,98.05112,13.81726,0.8049185,74.60365,9.363811,7.02539,1.18511,2.0892,4.772711,1.091492,1.870396,0.0,115.3825,165.7122,33.37584,370.5905,387.5443,442.1897,2.750793,2.815216,2.230391,3.53971
FLUX_PENN,2023-06-08 18:30:00.000000,-6.983534,9.0,83.26187,9.0,0.1214378,9.0,20.00665,9.0,0.05196283,9.0,0.2402858,0.2094307,-0.2860868,-31.45898,413.1451,12.81367,98.04556,13.83412,0.5690292,78.16735,10.0848,8.032899,1.18471,1.37857,3.605091,21.12439,1.065465,0.0,196.3154,278.9516,56.90252,368.0641,393.7978,800.9652,2.956508,2.811422,2.456167,3.426802
FLUX_PENN,2023-06-08 19:00:00.000000,-16.72226,8.0,214.3233,8.0,0.3126773,8.0,16.0098,8.0,0.2796054,4.0,0.07469931,0.4860094,-0.02640266,-340.8747,412.1788,12.44678,98.04966,14.12082,2.649471,74.69574,9.639686,8.238779,1.18374,2.243834,6.764188,355.0453,1.417506,0.0,260.8555,371.8694,76.25934,364.1462,398.9007,683.6492,3.629921,2.921647,2.944296,3.62965
FLUX_PENN,2023-06-08 19:30:00.000000,-5.137912,3.0,108.168,3.0,0.1578968,3.0,22.97473,3.0,0.1530522,2.0,0.2123985,0.3598907,-0.06650998,-135.318,414.0456,11.47747,98.04652,14.71534,1.051831,66.17406,8.470247,7.453998,1.181676,4.306402,7.743846,322.4801,4.184882,0.0,136.9295,204.0094,42.35268,368.1805,392.9076,377.0798,4.397067,3.321045,3.550757,4.251065
FLUX_PENN,2023-06-08 20:00:00.000000,-7.674293,1.0,103.0045,1.0,0.1504003,1.0,58.92872,1.0,0.05806396,1.0,0.5720987,0.2217792,-0.628379,-14.32257,414.222,11.36396,98.04089,14.99853,0.8998888,64.33595,8.325577,7.556796,1.180497,3.56513,7.298365,333.6683,3.415779,0.0,249.0242,355.1746,70.78111,363.0523,398.4216,253.0254,4.001648,3.299071,3.167097,3.789105
FLUX_PENN,2023-06-08 20:30:00.000000,-9.157701,3.0,145.165,3.0,0.2120593,3.0,71.13957,3.0,0.1589628,4.0,0.4900602,0.3672635,-0.1697522,-53.01846,414.5809,11.17238,98.03583,15.48567,1.019119,61.30194,8.074932,6.873626,1.178528,3.039402,6.731898,329.4448,2.848882,0.0,168.8309,259.4859,51.22514,361.3996,400.82,252.7101,4.504316,3.320888,3.692141,4.285221
FLUX_PENN,2023-06-08 21:00:00.000000,-2.877666,9.0,83.98814,9.0,0.1226363,9.0,2.901308,9.0,0.1160336,7.0,0.03454426,0.3135391,-0.02709882,-332.1178,415.1338,11.48065,98.03734,15.01898,1.356522,65.0047,8.468597,7.221395,1.180322,2.574416,5.783144,10.85501,2.213128,0.0,112.078,176.2386,35.09814,367.2619,396.3244,253.2001,5.131385,3.433023,3.997292,3.888717
FLUX_PENN,2023-06-08 21:30:00.000000,-1.048972,7.0,20.61337,7.0,0.03008006,7.0,-5.053334,7.0,0.02206809,7.0,-0.2451484,0.136591,0.1579196,56.99104,416.4605,11.8419,98.03666,14.36769,0.2090523,69.81033,8.930137,7.311758,1.182826,2.037691,4.76701,39.81293,2.005632,0.0,41.92398,86.09033,18.39179,362.5298,388.3043,253.7784,4.322859,2.580594,3.249702,1.564753
FLUX_PENN,2023-06-08 22:00:00.000000,-0.3033853,9.0,16.87284,9.0,0.02462673,9.0,-3.182224,9.0,0.01270051,9.0,-0.1886005,0.1036562,0.2054739,43.80118,416.4433,11.7466,98.04041,14.58122,0.210955,68.30772,8.812045,7.462961,1.182034,1.410903,3.880618,36.63409,1.374924,0.0,8.320773,38.04429,8.725964,366.1683,387.1659,253.7481,2.782254,1.004997,2.020919,-0.6498108
FLUX_PENN,2023-06-08 22:30:00.000000,-0.6508752,7.0,47.30431,7.0,0.06905885,7.0,-9.201685,7.0,0.02779611,6.0,-0.1945211,0.1533853,0.1858304,48.43126,416.5097,11.49516,98.06474,14.82115,0.2267325,65.87079,8.496681,7.273077,1.181454,0.983606,2.498012,358.691,0.8392923,0.0,58.82172,115.9509,27.59194,362.384,391.9213,253.7132,1.753413,-0.04523952,1.170371,-1.662194
FLUX_PENN,2023-06-08 23:00:00.000000,-5.144137,7.0,57.38419,7.0,0.08383366,7.0,17.68026,7.0,0.05734304,7.0,0.3081032,0.2205414,-0.2073015,-43.41502,414.0829,10.91161,98.08767,15.55933,0.8408749,59.65646,7.742508,6.876818,1.178964,2.138644,5.860971,2.748199,1.99717,0.0,88.6676,191.3183,43.57372,337.3761,396.453,252.6044,1.704308,-0.3109004,1.138515,-0.9934601
FLUX_PENN,2023-06-08 23:30:00.000000,-2.522743,8.0,34.94819,8.0,0.05104447,8.0,2.143745,8.0,0.07947354,1.0,0.06134067,0.2594965,-0.02553967,-352.3929,414.3584,10.72361,98.10114,15.31407,0.6034774,59.58142,7.495591,6.606636,1.18021,3.311587,6.758978,353.8426,3.232875,0.0,28.57073,130.2233,31.50004,319.2423,389.3948,252.6586,2.291457,-0.1284856,1.547666,-0.9291791
FLUX_PENN,2023-06-09 00:00:00.000000,-0.2265111,8.0,8.114738,8.0,0.01184313,8.0,-5.157868,8.0,0.03014563,7.0,-0.6356173,0.1595945,0.1209563,74.40701,416.0254,10.99479,98.1173,14.51746,0.3358106,64.31663,7.861235,6.973096,1.183555,2.472543,5.783637,10.77258,2.450778,0.0,-46.39834,36.96421,8.062651,303.4031,378.7031,252.9781,2.019484,-0.3888125,1.250319,-1.773119
FLUX_PENN,2023-06-09 00:30:00.000000,0.3109699,9.0,3.355227,9.0,0.004894753,9.0,-4.854805,9.0,0.008323226,9.0,-1.446938,0.08379322,0.8324197,10.81185,417.1898,11.00149,98.12229,14.07752,0.1289176,66.20048,7.871285,6.870115,1.185425,1.712294,3.358248,1.222168,1.683356,0.0,-53.41227,16.44851,5.917136,307.5283,371.4719,253.2196,0.8272761,-1.186653,-0.1639184,-3.335606
FLUX_PENN,2023-06-09 01:00:00.000000,-0.1428116,9.0,2.048864,9.0,0.002988765,9.0,-0.004472035,9.0,0.002743887,8.0,-0.002182691,0.04810195,-0.1112979,-80.86407,419.3885,10.79802,98.12782,14.005,0.07427635,65.2949,7.601315,6.827116,1.18588,1.576989,2.279901,327.9632,1.539063,0.0,-47.28047,0.6445756,3.169614,324.6983,369.4538,253.3052,-0.8559449,-1.983753,-1.933863,-4.361822
FLUX_PENN,2023-06-09 01:30:00.000000,1.272281,9.0,2.415477,9.0,0.003522586,9.0,-3.330266,9.0,0.003263802,9.0,-1.37872,0.05242892,2.325788,3.869655,422.2042,10.74784,98.14963,13.71648,0.1335995,66.24509,7.537106,6.666884,1.187359,1.307323,2.332762,289.8304,1.232201,0.0,-23.84386,-0.4660342,1.70293,350.8909,372.5658,253.2594,-2.388799,-2.748114,-3.264337,-5.024429
FLUX_PENN,2023-06-09 02:00:00.000000,0.5941988,9.0,2.160554,9.0,0.003151178,9.0,-2.833685,9.0,0.003614764,9.0,-1.311555,0.05517882,1.693273,5.31515,422.4475,10.59947,98.1739,13.83422,0.06025504,64.85413,7.339717,6.583697,1.187231,1.254061,2.187147,334.3713,1.231451,0.0,-27.04958,-0.8954046,1.911538,349.5829,373.8256,253.1995,-3.135081,-3.124779,-3.775408,-4.582701
FLUX_PENN,2023-06-09 02:30:00.000000,0.3286605,9.0,0.704188,9.0,0.001026724,9.0,-1.509066,9.0,0.004056279,9.0,-2.142988,0.05841334,0.7740853,11.62663,424.6066,10.57428,98.18421,13.49156,0.06993081,66.16955,7.306881,6.56672,1.188786,1.476399,2.192766,1.979065,1.452236,0.0,-32.97007,-1.562137,1.321874,341.1443,371.2304,253.2097,-3.443051,-3.251077,-4.069706,-4.450743
FLUX_PENN,2023-06-09 03:00:00.000000,0.6658214,9.0,1.338139,9.0,0.00195054,9.0,-1.379116,9.0,0.003585251,9.0,-1.030623,0.05489228,0.8262843,10.89213,427.1498,10.56712,98.18121,13.224,0.08473063,67.28663,7.29652,6.572015,1.189863,0.9040294,1.974116,16.05975,0.8894658,0.0,-22.77016,-1.003428,0.9152122,350.513,371.3645,253.2634,-3.805125,-3.466425,-4.427952,-4.744086
FLUX_PENN,2023-06-09 03:30:00.000000,0.3976862,9.0,0.2221248,9.0,0.0003237563,9.0,-0.5563865,9.0,0.001113877,9.0,-2.504837,0.03059213,1.995152,4.510935,427.4274,10.58713,98.18236,13.14555,0.1146289,67.76056,7.32406,6.565166,1.190194,0.6576187,1.374038,282.0643,0.5149925,0.0,-19.28964,-0.9315031,1.097317,354.4598,371.7207,253.6893,-4.204265,-3.609123,-4.638543,-4.622661
FLUX_PENN,2023-06-09 04:00:00.000000,0.1709447,8.0,-1.263605,8.0,-0.001841591,8.0,0.357599,8.0,0.002070549,4.0,-0.282999,0.04170099,-0.4096836,-21.96817,426.1773,10.7033,98.19364,13.05085,0.0787298,68.92863,7.483077,6.608104,1.190674,0.7385299,1.264155,289.0592,0.6421607,0.0,-18.51271,-4.792256,0.9428863,359.4568,372.2344,448.0501,-4.396797,-3.640453,-4.745641,-4.366294
FLUX_PENN,2023-06-09 04:30:00.000000,-0.2625446,8.0,-0.2648417,8.0,-0.000385935,8.0,0.4039535,8.0,0.001710067,6.0,-1.525264,0.03789441,-0.7503038,-11.99514,426.9915,10.91362,98.17253,12.92084,0.02903835,70.85085,7.762536,6.777236,1.190866,0.5648656,0.9041632,316.706,0.5278269,0.0,-19.02501,-1.494475,2.495655,357.3394,372.3743,654.5018,-4.458327,-3.622571,-4.689897,-4.239714
FLUX_PENN,2023-06-09 05:00:00.000000,4.320168,8.0,-2.331569,8.0,-0.003395442,8.0,1.178706,8.0,0.009347772,7.0,-0.5055419,0.08851498,-0.1578221,-57.02623,455.2856,11.76399,98.15568,12.24755,0.1282337,79.77494,8.845497,6.824377,1.193094,1.403883,2.257079,254.6286,1.381317,0.0,-16.98871,-1.361201,2.592922,358.122,371.1566,652.2848,-4.494574,-3.600607,-4.637772,-4.096531
FLUX_PENN,2023-06-09 05:30:00.000000,-0.5575067,9.0,-2.441823,9.0,-0.003556321,9.0,0.2971609,9.0,0.01401835,6.0,-0.1216963,0.1084224,-0.01259763,-714.42,441.0369,11.6023,98.13314,12.34083,0.1392026,78.16883,8.645671,7.240175,1.192502,1.732703,2.650372,222.3302,1.69855,0.0,-18.98658,-0.1162039,4.503622,356.304,370.6708,678.7253,-4.514245,-3.562631,-4.707191,-3.971065
FLUX_PENN,2023-06-09 06:00:00.000000,-2.571754,8.0,-6.660196,8.0,-0.009698041,8.0,2.678408,8.0,0.01155461,4.0,-0.4021515,0.09841344,-0.2521674,-35.69058,448.9392,11.91688,98.11282,12.12507,0.09774394,81.41161,9.031512,7.00571,1.193017,1.919828,2.504345,227.6688,1.886719,0.0,-18.77696,0.04270134,2.882819,354.591,370.5278,561.8638,-4.557935,-3.551867,-4.736922,-4.075101
FLUX_PENN,2023-06-09 06:30:00.000000,-5.330164,7.0,17.40201,7.0,0.02532822,7.0,-4.834675,7.0,0.04347643,7.0,-0.2778228,0.1907699,0.05770058,155.9776,450.7876,12.48703,98.10732,11.66338,0.6719961,87.86575,9.71803,7.576008,1.194632,2.589554,4.966638,240.6279,2.423803,0.0,-11.95006,-2.463217,1.756466,363.2102,370.9406,610.3699,-4.535735,-3.574118,-4.666511,-4.051597
FLUX_PENN,2023-06-09 07:00:00.000000,2.281991,9.0,3.340327,9.0,0.004861593,9.0,-4.002608,9.0,0.009035021,9.0,-1.198268,0.08696794,0.6087427,14.78457,440.2566,12.51473,98.09013,11.62571,0.1232952,88.26244,9.74835,7.936851,1.194568,2.682425,3.641446,199.2335,2.655543,0.0,-14.59579,-2.234638,2.873934,361.3922,370.8794,851.7139,-4.518956,-3.615642,-4.629939,-4.137099
FLUX_PENN,2023-06-09 07:30:00.000000,3.116112,4.0,6.391363,4.0,0.009300574,4.0,-3.398173,3.0,0.02423129,6.0,-0.5316821,0.1423869,0.1101421,81.71265,444.3455,12.46273,98.07838,11.44895,0.2629754,88.91972,9.686613,7.712149,1.195189,1.98818,3.022458,224.2712,1.887189,0.0,-21.88227,-0.6093833,2.117609,349.9468,369.1021,836.2773,-4.444811,-3.650739,-4.668612,-4.318192
FLUX_PENN,2023-06-09 08:00:00.000000,2.025961,9.0,1.758614,9.0,0.002559069,9.0,-3.817451,9.0,0.007321039,9.0,-2.170716,0.07826357,0.8153552,11.03813,442.0651,12.22958,98.06963,11.43725,0.08705085,87.33731,9.407879,7.559809,1.195235,1.88095,2.743098,257.5121,1.855314,0.0,-26.69875,-0.1303235,1.868972,342.8798,367.5793,805.368,-4.503313,-3.658046,-4.762272,-4.242762
FLUX_PENN,2023-06-09 08:30:00.000000,1.933864,9.0,-0.8033896,9.0,-0.001168946,9.0,-5.362307,9.0,0.007244239,9.0,6.674603,0.07783643,1.207453,7.453706,442.1593,12.00227,98.06471,11.33332,0.1218665,86.32086,9.131921,7.530687,1.195713,1.923437,3.225819,256.437,1.90198,0.0,-56.30481,-1.928046,2.199108,310.1719,362.3496,769.1707,-4.688509,-3.686947,-4.957996,-4.247604
FLUX_PENN,2023-06-09 09:00:00.000000,0.8639651,9.0,-2.700779,9.0,-0.003928185,9.0,-4.655888,9.0,0.009128543,9.0,1.723906,0.08731134,0.7614893,11.81894,444.1165,11.69708,98.0591,10.93486,0.09062864,86.40079,8.754439,7.350894,1.197458,2.192142,3.057808,234.2951,2.164494,0.0,-67.35709,-2.828138,2.612164,294.5073,356.424,743.3022,-5.246821,-4.008053,-5.480287,-5.461751
FLUX_PENN,2023-06-09 09:30:00.000000,4.417786,7.0,6.76375,7.0,0.009833511,7.0,-8.89742,7.0,0.0411698,6.0,-1.315457,0.1852387,0.140746,63.94496,446.0051,11.38142,98.08929,10.49661,0.3083901,86.62079,8.358988,7.150489,1.199817,1.489488,3.220506,201.3376,1.349834,0.0,-32.29602,-0.3318138,2.414665,327.7938,357.3434,724.8167,-6.294389,-4.876991,-6.469139,-7.24131
FLUX_PENN,2023-06-09 10:00:00.000000,1.365271,9.0,-2.863057,9.0,-0.004163352,9.0,-4.286651,9.0,0.009672451,9.0,1.497229,0.08981652,0.6470012,13.91033,442.6452,11.43104,98.10215,10.71864,0.08865453,85.7225,8.424998,6.977937,1.199014,2.652814,3.959557,246.2847,2.640131,0.0,-24.48992,13.23882,5.358727,329.5174,361.8874,653.05,-7.024096,-5.626899,-6.998218,-7.64865
FLUX_PENN,2023-06-09 10:30:00.000000,3.241341,9.0,3.550379,9.0,0.005164907,9.0,-13.11153,9.0,0.02264272,9.0,-3.692994,0.137527,0.5218952,17.24484,440.8669,11.79167,98.10897,11.13956,0.2471089,85.96156,8.87923,7.23744,1.197162,2.538438,4.177651,243.0963,2.493831,0.0,9.491298,43.72621,12.45121,346.225,368.0087,566.1731,-6.928139,-5.736408,-6.826752,-6.775175
FLUX_PENN,2023-06-09 11:00:00.000000,0.9619571,8.0,16.16332,8.0,0.02352747,8.0,-2.743132,8.0,0.02866265,1.0,-0.1697135,0.1548858,0.05063911,177.7283,437.6813,12.09195,98.13898,11.75817,0.2488028,84.61166,9.251578,7.344095,1.194795,2.088447,3.746554,239.0107,2.033566,0.0,32.8138,77.28439,18.07594,346.8567,373.2513,469.5656,-6.318318,-5.386606,-6.086166,-5.7916
FLUX_PENN,2023-06-09 11:30:00.000000,0.6900976,3.0,25.55185,3.0,0.03720987,3.0,-1.5674,8.0,0.04567076,1.0,-0.06134195,0.1956682,0.0007863377,11445.46,435.2932,12.30738,98.14814,12.21835,0.2532818,83.53117,9.512066,7.844465,1.192883,3.347183,4.991521,239.9892,3.323741,0.0,56.73946,108.61,23.64779,347.7706,375.9933,318.0063,-5.33607,-4.717068,-5.118698,-4.726192
FLUX_PENN,2023-06-09 12:00:00.000000,-1.427069,7.0,44.70436,7.0,0.0651226,7.0,6.988156,7.0,0.06328712,1.0,0.1563194,0.2304739,-0.0827635,-108.7436,432.4683,12.53363,98.1583,12.56981,0.2443479,83.11105,9.780494,7.657614,1.19144,3.306991,5.01375,242.2508,3.281195,0.0,87.07858,147.3305,29.1475,348.2882,379.3927,293.0413,-4.338791,-3.98625,-4.228276,-3.897519
FLUX_PENN,2023-06-09 12:30:00.000000,0.2418197,7.0,29.3098,1.0,0.04270564,1.0,-2.6601,1.0,0.026792,2.0,-0.09075804,0.1500044,0.02872154,313.3537,428.8241,12.76003,98.17913,12.78743,0.2169184,83.41719,10.04803,7.786615,1.190686,2.376481,4.388481,254.3403,2.334197,0.0,39.66034,68.8344,15.11989,364.9325,378.9867,477.4477,-3.411039,-3.290933,-3.409699,-3.12903
FLUX_PENN,2023-06-09 13:00:00.000000,-3.100799,7.0,47.15993,7.0,0.06871767,7.0,6.308186,7.0,0.05312219,2.0,0.1337616,0.2112439,-0.1015079,-88.66302,425.8625,13.16955,98.19274,12.84259,0.3892981,85.75033,10.5142,8.100327,1.190441,2.008951,3.829412,255.9333,1.913823,0.0,93.85828,141.4391,32.37021,368.2621,383.4727,657.9252,-2.812387,-2.758765,-2.872957,-2.660198
FLUX_PENN,2023-06-09 13:30:00.000000,-5.675924,5.0,81.82071,5.0,0.1192352,5.0,35.5715,5.0,0.03703109,7.0,0.4347493,0.1764158,-0.7737629,-11.63147,425.8451,13.43223,98.19127,12.95328,0.400379,86.80381,10.80611,8.584809,1.189848,1.485055,3.217235,227.116,1.27182,0.0,175.4247,256.3896,52.33204,359.7979,388.4308,1015.445,-2.062697,-2.201092,-2.171786,-1.844985
FLUX_PENN,2023-06-09 14:00:00.000000,-12.60265,3.0,172.4403,3.0,0.2515055,3.0,95.80984,3.0,0.03948947,4.0,0.5556117,0.1824523,-1.835269,-4.903912,421.8056,13.5121,98.20078,13.83661,0.7749159,82.42362,10.89188,8.109055,1.186267,1.758725,5.096538,235.5136,1.491997,0.0,468.6896,670.9274,137.5946,344.0954,408.7386,915.023,-0.689393,-1.22888,-0.9908788,-0.1768342
FLUX_PENN,2023-06-09 14:30:00.000000,-10.71526,3.0,237.3598,3.0,0.346475,3.0,103.2757,3.0,0.152429,1.0,0.4351017,0.3589857,-0.2667868,-33.73481,414.6583,13.54384,98.20718,14.69174,0.978224,78.15095,10.9256,8.298256,1.182806,2.043241,4.439845,270.1764,1.738171,0.0,408.2809,572.9872,109.6294,357.6029,412.6797,693.2867,2.372749,1.20868,1.451569,3.359799
FLUX_PENN,2023-06-09 15:00:00.000000,-9.557238,3.0,161.5725,3.0,0.2359582,3.0,68.5447,3.0,0.04562618,4.0,0.424235,0.1965782,-1.082292,-8.315689,412.1793,13.21514,98.18745,15.17956,0.8635808,73.91267,10.55769,8.331602,1.18071,2.053111,4.537384,284.5208,1.783384,0.0,296.4395,420.5842,80.22417,365.8545,409.7751,387.7621,4.957017,3.622253,3.473526,5.184921
FLUX_PENN,2023-06-09 15:30:00.000000,-9.130342,3.0,163.7728,3.0,0.2392976,3.0,63.73175,3.0,0.1145433,3.0,0.3891473,0.3117455,-0.255336,-35.24767,411.2839,12.18767,98.16173,15.72816,0.8559595,65.85678,9.35987,7.636395,1.178607,3.209891,5.965502,302.8545,3.07591,0.0,274.6307,391.0859,76.46751,367.6974,407.6851,254.0586,6.110813,4.681155,4.450457,5.631081
FLUX_PENN,2023-06-09 16:00:00.000000,-9.063076,3.0,170.1974,3.0,0.2488367,3.0,76.17629,3.0,0.08472258,1.0,0.4475762,0.2684242,-0.4700193,-19.14815,410.7907,11.99719,98.14152,16.36385,0.9926938,62.24654,9.123604,7.230592,1.175861,2.868702,6.428257,300.5918,2.69627,0.0,300.5605,431.4992,83.33525,367.6283,415.2318,253.2448,6.436059,5.106122,4.867509,5.618453
FLUX_PENN,2023-06-09 16:30:00.000000,-2.691201,8.0,101.0338,8.0,0.1475548,8.0,-10.15173,8.0,0.1131175,5.0,-0.1004786,0.3096288,0.01451326,620.1227,412.4678,12.82426,98.12152,15.22504,3.19411,71.6989,10.09074,7.479248,1.179906,3.52369,9.335973,351.3854,2.969396,0.0,236.0974,332.3489,64.95549,369.159,400.455,554.1875,6.912604,5.552871,5.454887,5.795896
FLUX_PENN,2023-06-09 17:00:00.000000,-8.957279,9.0,83.31479,9.0,0.121661,9.0,27.02711,9.0,0.06629828,9.0,0.3243975,0.2370162,-0.252875,-35.5907,413.5262,13.51397,98.12231,15.08694,2.651986,75.97736,10.88171,9.068429,1.180175,2.298413,5.555042,24.35132,0.8891043,0.0,181.8931,272.9825,55.71128,366.7482,402.1264,659.134,6.529461,5.19575,5.345948,5.549916
FLUX_PENN,2023-06-09 17:30:00.000000,-4.394599,7.0,89.03011,7.0,0.1298746,7.0,19.97843,7.0,0.1014068,4.0,0.2244009,0.2925984,-0.1061567,-84.78031,412.8525,13.48917,98.11581,14.02586,0.8338729,81.24028,10.8482,7.91195,1.184467,3.137947,5.900633,271.8943,2.997414,0.0,182.6178,257.6669,54.73066,374.2824,394.601,787.6221,6.3721,4.888507,5.131494,5.18083
FLUX_PENN,2023-06-09 18:00:00.000000,-6.933038,7.0,261.3759,7.0,0.3814296,7.0,85.27589,7.0,0.08496886,4.0,0.3262577,0.2680415,-0.5509936,-16.33413,411.5952,13.63989,98.10249,14.41354,1.730913,80.13287,11.00271,8.832162,1.182649,4.521156,10.9454,282.984,4.376097,0.0,372.839,510.9947,97.88792,364.1852,404.453,730.427,5.915203,4.412773,4.845534,4.649841
FLUX_PENN,2023-06-09 18:30:00.000000,-2.915504,7.0,110.0397,7.0,0.1604619,7.0,39.80683,7.0,0.1191307,1.0,0.3617497,0.3169751,-0.1531228,-58.77636,412.4738,13.56527,98.08471,13.62959,0.5619075,83.82568,10.93397,8.824902,1.185696,4.428352,7.528503,274.5859,4.386387,0.0,237.1819,335.7593,68.16661,363.9092,394.3199,786.6182,6.404145,4.626405,5.481833,4.752096
FLUX_PENN,2023-06-09 19:00:00.000000,-4.058059,7.0,116.6808,7.0,0.1703542,7.0,23.10519,7.0,0.1680942,1.0,0.1980205,0.3773521,-0.05890166,-152.7971,410.2563,13.66695,98.09144,14.90511,1.444787,77.73464,11.04469,8.439012,1.180481,5.551519,11.05023,289.2231,5.438307,0.0,180.2428,264.1593,54.90197,367.2422,396.2568,415.0573,5.740242,4.216997,4.883042,3.907956
